episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
1,1,4,all-gather-bcast-reorder,0.0,308.084,0.0,0.0
1,2,85,test-only-xla-builder,0.0,308.084,0.0,0.0
1,3,46,fusion_constant_sinking,0.0,308.084,0.0,0.0
1,4,6,all-gather-cse,0.0,308.084,0.0,0.0
1,5,2,add-original-value,0.0,308.084,0.0,0.0
1,6,35,defuser,0.0,308.084,0.0,0.0
1,7,4,all-gather-bcast-reorder,0.0,308.084,0.0,0.0
1,8,24,constant_folding,0.0,308.084,0.0,0.0
1,9,15,bfloat16-propagation,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
1,10,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
1,11,86,tree_reduction_rewriter,0.0,287.08,21.00400000000002,6.8176211682528205
1,12,67,reduce-window-rewriter,0.0,287.08,21.00400000000002,6.8176211682528205
1,13,45,float-normalization-bf16,0.0,287.08,21.00400000000002,6.8176211682528205
1,14,88,while-loop-trip-count-annotator,0.0,287.08,21.00400000000002,6.8176211682528205
1,15,12,batch-dot-simplification,0.0,287.08,21.00400000000002,6.8176211682528205
1,16,24,constant_folding,0.0,287.08,21.00400000000002,6.8176211682528205
1,17,34,dce,0.0,287.08,21.00400000000002,6.8176211682528205
1,18,14,bfloat16-fold,0.0,287.08,21.00400000000002,6.8176211682528205
1,19,10,ar-crs-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
1,20,59,literal-canonicalizer,0.0,287.08,21.00400000000002,6.8176211682528205
1,21,49,hlo-descheduler,0.0,287.08,21.00400000000002,6.8176211682528205
1,22,62,operand_upcaster,0.0,287.08,21.00400000000002,6.8176211682528205
1,23,54,host-offloader,0.0,287.08,21.00400000000002,6.8176211682528205
1,24,37,dot-merger,0.0,287.08,21.00400000000002,6.8176211682528205
1,25,40,dynamic-dimension-simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
1,26,58,instruction-hoister,0.0,287.08,21.00400000000002,6.8176211682528205
1,27,58,instruction-hoister,0.0,287.08,21.00400000000002,6.8176211682528205
1,28,18,collective-quantizer,0.0,287.08,21.00400000000002,6.8176211682528205
1,29,15,bfloat16-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
1,30,18,collective-quantizer,0.0,287.08,21.00400000000002,6.8176211682528205
2,1,81,sub-byte-size-setter,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
2,2,82,test-only-algebraic-simplifier-with-onednn-enabled,0.0,287.08,21.00400000000002,6.8176211682528205
2,3,49,hlo-descheduler,0.0,287.08,21.00400000000002,6.8176211682528205
2,4,60,logistic-expander,0.0,287.08,21.00400000000002,6.8176211682528205
2,5,70,reshape-decomposer,0.0,287.08,21.00400000000002,6.8176211682528205
2,6,15,bfloat16-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
2,7,28,convert-mover,0.0,287.08,21.00400000000002,6.8176211682528205
2,8,55,host-offloading-prepare-elide-move-to-host,0.0,287.08,21.00400000000002,6.8176211682528205
2,9,89,zero_sized_hlo_elimination,0.0,287.08,21.00400000000002,6.8176211682528205
2,10,84,test-only-foo2bar,0.0,287.08,21.00400000000002,6.8176211682528205
2,11,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
2,12,40,dynamic-dimension-simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
2,13,45,float-normalization-bf16,0.0,287.08,21.00400000000002,6.8176211682528205
